data_hora,local,magnitude,profundidade_km,longitude,latitude,nivel
2024-06-14 04:26:48.660,southern Mid-Atlantic Ridge,5.9,10.0,-13.4721,-30.9404,leve
2024-06-13 22:46:49.821,"55 km ESE of Uchiza, Peru",5.0,10.0,-76.0219,-8.7048,leve
2024-06-13 17:12:53.838,"226 km SW of Houma, Tonga",5.1,124.612,-176.6699,-22.7636,leve
2024-06-13 10:23:05.511,"81 km SSW of Merizo Village, Guam",5.1,17.351,144.2593,12.644,leve
2024-06-13 04:13:26.250,"131 km ESE of Neiafu, Tonga",5.0,10.0,-172.7715,-18.936,leve
2024-06-12 17:01:20.867,"158 km SE of Sarangani, Philippines",5.8,39.0,126.4544,4.3762,leve
2024-06-12 02:25:55.624,northern East Pacific Rise,5.7,10.0,-103.3322,8.3358,leve
2024-06-11 15:28:21.246,"117 km E of Neiafu, Tonga",5.2,10.0,-172.8687,-18.6122,leve
2024-06-11 11:38:17.405,"130 km ENE of Kimbe, Papua New Guinea",5.2,121.73,151.2803,-5.284,leve
2024-06-11 11:09:31.661,"120 km ENE of Kimbe, Papua New Guinea",5.1,124.061,151.1864,-5.2539,leve
2024-06-11 06:58:36.087,"97 km SE of Caramay, Philippines",5.2,9.9,119.739,9.4523,leve
2024-06-11 02:56:32.775,"106 km SW of Isangel, Vanuatu",5.2,10.0,168.518,-20.1774,leve
2024-06-11 02:51:11.346,"89 km SW of Isangel, Vanuatu",5.1,10.0,168.6915,-20.1268,leve
2024-06-10 22:34:43.900,central East Pacific Rise,5.0,10.0,-108.8113,-9.0299,leve
2024-06-10 03:49:41.546,"151 km NW of Sola, Vanuatu",5.2,138.008,166.741,-12.7631,leve
2024-06-10 03:44:14.733,"211 km ENE of Port Mathurin, Mauritius",5.0,10.0,65.1681,-18.7431,leve
2024-06-09 16:28:38.228,"183 km WNW of Panguna, Papua New Guinea",5.7,125.0,154.0688,-5.4569,leve
2024-06-09 11:27:42.446,Pacific-Antarctic Ridge,5.0,10.0,-134.1183,-53.9214,leve
2024-06-09 10:17:55.835,Pacific-Antarctic Ridge,5.1,10.0,-134.0696,-53.8417,leve
2024-06-09 09:55:49.381,Pacific-Antarctic Ridge,6.2,10.0,-133.9509,-53.8559,forte
2024-06-09 09:48:03.746,Pacific-Antarctic Ridge,5.7,10.0,-133.0913,-54.4006,leve
2024-06-09 09:45:35.358,Pacific-Antarctic Ridge,5.0,10.0,-133.8164,-54.1827,leve
2024-06-07 19:24:47.260,"137 km NW of Neiafu, Tonga",5.1,202.142,-175.025,-17.9122,leve
2024-06-07 17:03:31.054,southern Mid-Atlantic Ridge,5.4,10.0,-2.4625,-54.0569,leve
2024-06-07 16:57:14.486,southern Mid-Atlantic Ridge,5.2,10.0,-2.5375,-54.0047,leve
2024-06-07 16:31:04.714,"162 km WSW of Abepura, Indonesia",5.3,39.22,139.2269,-2.994,leve
2024-06-07 04:32:49.077,South Sandwich Islands region,5.0,18.308,-28.8667,-55.1752,leve
2024-06-06 22:58:44.778,South Sandwich Islands region,5.7,35.0,-29.1789,-55.2762,leve
2024-06-06 22:53:04.190,South Sandwich Islands region,5.4,35.0,-29.1201,-55.1574,leve
2024-06-06 13:15:37.463,"28 km S of Taliwang, Indonesia",5.0,10.967,116.8448,-9.0052,leve
2024-06-06 11:07:53.351,Sea of Okhotsk,5.9,619.618,147.684,50.1126,leve
2024-06-05 11:16:14.005,"86 km ESE of Teluk Dalam, Indonesia",5.1,65.051,98.5655,0.4195,leve
2024-06-05 10:39:15.098,South Sandwich Islands region,5.5,10.741,-29.5886,-59.669,leve
2024-06-05 08:42:24.371,"87 km W of Caconda, Angola",5.1,10.0,14.249,-13.711,leve
2024-06-05 06:19:41.587,"171 km W of Bengkulu, Indonesia",5.0,10.0,100.7411,-3.5702,leve
2024-06-05 02:20:27.145,"183 km W of Bengkulu, Indonesia",5.5,19.0,100.6221,-3.6756,leve
2024-06-05 02:16:01.006,"26 km ENE of Ambunti, Papua New Guinea",5.2,77.628,143.0423,-4.1233,leve
2024-06-04 18:32:59.847,West Chile Rise,5.5,10.0,-94.6408,-37.329,leve
2024-06-04 14:59:19.616,Easter Island region,5.4,10.0,-114.0795,-22.9323,leve
2024-06-04 10:00:03.919,"231 km E of Levuka, Fiji",5.5,603.306,-178.5016,-17.9343,leve
2024-06-03 18:52:15.673,"115 km ENE of Neiafu, Tonga",5.1,10.0,-173.0474,-18.1046,leve
2024-06-03 07:41:48.084,"Kermadec Islands, New Zealand",5.0,38.834,-177.8612,-30.2738,leve
2024-06-03 07:35:28.161,southeast of the Loyalty Islands,5.1,35.0,171.7129,-22.6263,leve
2024-06-03 06:41:51.470,northern Mid-Atlantic Ridge,5.9,10.0,-42.82,29.6352,leve
2024-06-02 21:43:40.775,"203 km W of Abepura, Indonesia",5.0,48.904,138.8345,-2.9237,leve
2024-06-02 21:31:39.387,"40 km NE of Anamizu, Japan",5.7,9.0,137.2681,37.4476,leve
2024-06-02 18:40:31.328,"139 km SSW of Gizo, Solomon Islands",5.2,10.0,156.4715,-9.3077,leve
2024-06-02 03:41:06.514,Kermadec Islands region,5.1,10.0,-176.8992,-29.2299,leve
2024-06-02 01:27:23.706,"29 km S of Hualien City, Taiwan",5.0,10.0,121.6602,23.7136,leve
2024-06-01 11:01:43.411,"40 km ESE of Ransiki, Indonesia",5.0,36.038,134.5006,-1.6626,leve
2024-06-01 10:53:06.591,"45 km WSW of Ollagüe, Chile",5.1,97.964,-68.6663,-21.3526,leve
2024-06-01 02:37:31.517,"152 km ENE of Tatsugō, Japan",5.2,10.0,131.0686,28.9087,leve
2024-06-01 00:46:38.484,western Xizang,5.9,20.71,86.3128,34.1381,leve
2024-05-31 23:11:37.232,"Kermadec Islands, New Zealand",5.2,30.496,-177.0322,-29.1112,leve
2024-05-31 21:06:56.784,Kermadec Islands region,5.1,10.0,-176.903,-29.2094,leve
2024-05-31 17:10:59.107,"7 km NW of Hualien City, Taiwan",5.2,25.304,121.5423,24.0165,leve
2024-05-31 15:54:40.923,Kermadec Islands region,6.2,16.0,-176.8653,-28.9579,forte
2024-05-31 15:46:09.810,Prince Edward Islands region,6.2,10.0,41.7226,-43.3059,forte
2024-05-31 15:44:11.792,southeast of the Loyalty Islands,5.0,10.0,171.5452,-23.318,leve
2024-05-31 08:35:01.812,South Sandwich Islands region,5.6,35.823,-26.274,-59.5508,leve
2024-05-30 17:08:17.919,"148 km NNW of Kendari, Indonesia",5.0,10.0,122.0453,-2.7221,leve
2024-05-29 23:40:04.865,"120 km WNW of Sola, Vanuatu",5.0,35.0,166.4836,-13.5645,leve
2024-05-29 17:14:58.129,"210 km SE of Kushimoto, Japan",5.5,392.698,137.564,32.3127,leve
2024-05-29 13:13:27.000,"29 km ESE of Mawlaik, Myanmar",5.4,97.552,94.6623,23.527,leve
2024-05-28 22:02:37.989,"94 km NNE of Hihifo, Tonga",5.0,10.0,-173.5833,-15.1301,leve
2024-05-28 11:52:40.252,"93 km WNW of Sinabang, Indonesia",5.7,21.0,95.6066,2.8091,leve
2024-05-27 19:53:57.681,"241 km SSW of Boyolangu, Indonesia",5.0,10.0,111.4012,-10.2431,leve
2024-05-27 03:07:11.247,"44 km N of Yongning, China",5.1,10.0,100.6748,28.232,leve
2024-05-27 01:51:16.226,"82 km S of Panguna, Papua New Guinea",5.2,52.998,155.5707,-7.0611,leve
2024-05-27 00:47:30.659,"82 km SSW of Paratunka, Russia",5.2,125.315,157.6272,52.3248,leve
2024-05-26 21:47:47.612,"130 km E of ‘Ohonua, Tonga",5.0,10.0,-173.7078,-21.1889,leve
2024-05-26 20:47:12.057,"70 km NW of Fangale’ounga, Tonga",6.6,137.0,-174.841,-19.3431,forte
2024-05-26 14:24:09.824,"130 km ESE of Antofagasta, Chile",5.1,99.994,-69.2548,-24.1843,leve
2024-05-26 06:17:05.451,Pacific-Antarctic Ridge,5.3,10.0,-130.4893,-54.7506,leve
2024-05-25 22:23:15.997,"83 km NW of Port-Vila, Vanuatu",6.3,22.0,167.8706,-17.1173,forte
2024-05-25 08:08:58.450,"67 km E of Ust’-Kamchatsk Staryy, Russia",5.1,29.395,163.5596,56.1888,leve
2024-05-25 07:37:17.629,"117 km WNW of Ternate, Indonesia",5.0,11.972,126.3869,1.1293,leve
2024-05-25 02:49:43.242,northern Mid-Atlantic Ridge,5.1,10.0,-42.6874,30.1346,leve
2024-05-24 15:51:29.453,"144 km NE of Kavieng, Papua New Guinea",5.0,10.0,151.7671,-1.7121,leve
2024-05-24 05:13:49.751,"199 km SSE of Burica, Panama",5.1,10.0,-82.5111,6.2666,leve
2024-05-23 17:07:30.637,"71 km SW of Gerāsh, Iran",5.1,8.617,53.6491,27.192,leve
2024-05-23 11:27:02.721,Southwest Indian Ridge,5.6,10.0,47.7015,-37.1121,leve
2024-05-23 10:49:59.715,Carlsberg Ridge,5.5,10.0,61.6896,5.4521,leve
2024-05-23 04:19:00.764,"37 km NNW of Finschhafen, Papua New Guinea",5.0,90.235,147.7405,-6.2348,leve
2024-05-22 15:44:58.156,"241 km SE of Hihifo, Tonga",5.1,10.0,-172.0009,-17.2765,leve
2024-05-22 08:00:40.725,"28 km SE of Hualien City, Taiwan",5.2,10.0,121.7699,23.7696,leve
2024-05-22 05:49:12.684,"81 km ESE of Gorontalo, Indonesia",5.0,127.916,123.6754,0.1267,leve
2024-05-22 05:34:19.975,"63 km W of Mosquera, Colombia",5.0,10.0,-79.0178,2.5123,leve
2024-05-21 11:09:53.344,Pacific-Antarctic Ridge,5.3,10.0,-129.7333,-54.9581,leve
2024-05-21 09:50:43.066,"199 km N of Sola, Vanuatu",5.4,248.263,167.2764,-12.0892,leve
2024-05-21 08:31:56.954,"261 km ESE of Biak, Indonesia",5.3,22.062,138.2031,-2.2033,leve
2024-05-21 08:21:10.007,"72 km NE of Calama, Chile",5.0,106.413,-68.479,-21.9443,leve
2024-05-21 03:35:59.152,"57 km NE of Lae, Papua New Guinea",5.7,57.0,147.3092,-6.3098,leve
2024-05-21 02:43:10.935,"3 km S of Piñas, Ecuador",5.1,84.173,-79.6819,-3.7141,leve
2024-05-21 00:39:39.428,"Bonin Islands, Japan region",5.4,59.788,141.52,26.1908,leve
2024-05-20 23:53:50.675,"5 km WSW of Azángaro, Peru",5.1,227.361,-70.2464,-14.9188,leve
2024-05-20 19:42:15.945,"81 km S of Dampit, Indonesia",5.0,88.44,112.6283,-8.9412,leve
2024-05-20 05:10:23.334,"113 km NE of Kashgar, China",5.1,29.068,76.9561,40.1736,leve
2024-05-19 22:53:03.215,South Sandwich Islands region,5.0,36.265,-25.2221,-57.7049,leve
2024-05-19 18:30:04.343,"48 km NE of Lae, Papua New Guinea",5.3,64.474,147.2559,-6.371,leve
2024-05-19 11:21:16.140,"159 km WSW of Nikolski, Alaska",5.0,36.247,-170.8786,52.2022,leve
2024-05-19 09:39:41.881,"148 km SW of La Placita de Morelos, Mexico",5.2,10.0,-104.5705,17.58,leve
2024-05-19 09:35:24.660,"169 km SW of Nikolski, Alaska",6.0,28.0,-170.9122,52.0681,forte
2024-05-19 02:31:21.777,north of Svalbard,5.5,10.0,12.0151,85.2392,leve
2024-05-18 23:57:41.081,southern East Pacific Rise,5.9,10.0,-123.3012,-55.8986,leve
2024-05-18 14:04:43.532,"39 km N of Rabaul, Papua New Guinea",5.7,4.0,152.1304,-3.8452,leve
2024-05-18 06:26:09.996,"267 km SSE of Tabiauan, Philippines",5.5,524.072,122.9135,3.838,leve
2024-05-18 03:06:55.445,South Indian Ocean,5.2,10.0,94.82,-14.5083,leve
2024-05-18 01:41:50.785,South Sandwich Islands region,5.0,47.108,-26.2402,-59.8411,leve
2024-05-17 20:58:26.824,"Kermadec Islands, New Zealand",5.8,191.0,-178.5347,-29.1155,leve
2024-05-16 07:29:20.203,Fiji region,5.0,577.572,-178.6315,-20.6355,leve
2024-05-16 06:31:36.942,"82 km WNW of Rabaul, Papua New Guinea",5.4,10.0,151.52,-3.8178,leve
2024-05-16 05:13:54.223,"49 km WSW of Santiago, Peru",5.2,35.0,-76.14,-14.3351,leve
2024-05-16 03:48:01.274,"89 km SE of Finschhafen, Papua New Guinea",5.2,10.0,148.4382,-7.1123,leve
2024-05-15 22:14:19.887,southern Mid-Atlantic Ridge,5.3,10.0,-11.3766,-26.3976,leve
2024-05-15 20:38:37.785,Mid-Indian Ridge,5.2,10.0,78.5648,-36.7925,leve
2024-05-15 06:45:59.912,"61 km NW of Neiafu, Tonga",5.0,109.032,-174.3255,-18.2071,leve
2024-05-15 01:41:04.229,Kermadec Islands region,5.1,71.129,-177.2764,-28.1438,leve
2024-05-15 00:30:11.410,"92 km NNW of San Antonio, Puerto Rico",5.6,7.0,-67.4235,19.2698,leve
2024-05-14 17:15:48.751,"10 km S of Kimbe, Papua New Guinea",5.6,121.182,150.1558,-5.6475,leve
2024-05-14 16:42:54.251,Pacific-Antarctic Ridge,5.1,10.0,-129.4015,-54.8177,leve
2024-05-14 15:43:51.877,Pacific-Antarctic Ridge,5.1,10.0,-129.5199,-54.8458,leve
2024-05-14 15:09:28.296,Pacific-Antarctic Ridge,5.3,10.0,-129.3987,-54.7488,leve
2024-05-14 15:07:59.923,Pacific-Antarctic Ridge,5.6,10.0,-129.1774,-54.8785,leve
2024-05-14 08:11:10.486,"15 km NNW of Gili Trawangan, Indonesia",5.3,22.776,115.9724,-8.2223,leve
2024-05-13 12:32:35.961,"112 km WNW of Kandrian, Papua New Guinea",5.2,173.22,148.6439,-5.7461,leve
2024-05-13 09:18:49.451,"79 km W of Constitución, Chile",5.2,10.0,-73.2882,-35.3881,leve
2024-05-13 02:46:59.932,central East Pacific Rise,5.3,10.0,-103.7629,-3.9577,leve
2024-05-13 00:28:13.427,"85 km NW of Modisi, Indonesia",5.3,274.091,123.8264,0.9271,leve
2024-05-13 00:24:49.483,"115 km SSW of Lata, Solomon Islands",5.1,10.0,165.2327,-11.6074,leve
2024-05-12 18:43:22.490,Kermadec Islands region,5.8,40.0,-178.4799,-31.4942,leve
2024-05-12 11:39:12.718,"28 km WSW of Brisas Barra de Suchiate, Mexico",6.4,61.91,-92.4617,14.4264,forte
2024-05-12 03:26:20.091,"Kermadec Islands, New Zealand",5.4,50.745,-177.9539,-30.039,leve
2024-05-11 18:27:04.310,"109 km ENE of Luganville, Vanuatu",5.1,10.0,168.0905,-15.107,leve
2024-05-11 00:47:16.033,"107 km SE of Hiroo, Japan",5.0,11.196,144.3234,41.6969,leve
2024-05-10 11:48:41.811,"100 km SSW of Kokopo, Papua New Guinea",5.6,42.0,151.8374,-5.1446,leve
2024-05-10 07:45:18.196,"38 km NE of Hualien City, Taiwan",5.8,11.296,121.9049,24.1885,leve
2024-05-09 03:08:47.801,"106 km ENE of Luganville, Vanuatu",5.0,10.0,168.0865,-15.1826,leve
2024-05-08 11:51:39.375,"114 km ENE of Luganville, Vanuatu",5.2,10.0,168.1397,-15.1049,leve
2024-05-08 11:06:20.114,"105 km ENE of Luganville, Vanuatu",5.4,10.0,168.1203,-15.2961,leve
2024-05-08 10:00:58.595,"19 km SSW of Ollagüe, Chile",5.2,106.573,-68.3443,-21.3768,leve
2024-05-08 08:17:15.894,"101 km ENE of Luganville, Vanuatu",6.1,19.175,168.0214,-15.1324,forte
2024-05-07 23:28:24.730,West Chile Rise,5.0,10.0,-86.576,-41.3806,leve
2024-05-07 14:34:58.484,east of the South Sandwich Islands,5.6,10.0,-17.9081,-59.4499,leve
2024-05-07 13:12:56.228,"25 km SSW of Maan, Philippines",5.0,50.41,124.6392,5.729,leve
2024-05-07 08:03:03.382,"12 km E of Hernani, Philippines",5.0,68.686,125.7334,11.3088,leve
2024-05-07 07:55:57.549,South Sandwich Islands region,5.1,83.706,-26.0531,-57.5818,leve
2024-05-06 11:11:57.375,"201 km NNE of Egvekinot, Russia",5.3,9.293,-177.6346,68.0292,leve
2024-05-06 09:52:45.587,"27 km S of Hualien City, Taiwan",5.2,28.949,121.5574,23.7307,leve
2024-05-06 09:45:30.649,"28 km S of Hualien City, Taiwan",5.6,23.605,121.5958,23.7213,leve
2024-05-06 06:30:30.333,"78 km WNW of Ollagüe, Chile",5.0,106.109,-68.8906,-20.839,leve
2024-05-06 00:58:40.717,central East Pacific Rise,5.0,10.0,-106.6618,-6.181,leve
2024-05-05 20:37:11.921,"157 km WSW of Fakfak, Indonesia",5.5,10.0,130.9364,-3.3053,leve
2024-05-05 18:33:11.021,"154 km WSW of Fakfak, Indonesia",6.1,16.0,130.9618,-3.3167,forte
2024-05-05 17:12:55.540,central East Pacific Rise,5.4,10.0,-106.8918,-6.0021,leve
2024-05-05 15:40:24.294,"96 km NNW of Lae, Papua New Guinea",5.1,123.323,146.7752,-5.8783,leve
2024-05-05 14:34:18.913,South Sandwich Islands region,5.2,87.087,-25.6943,-58.4609,leve
2024-05-05 08:58:10.081,"97 km NNW of Finschhafen, Papua New Guinea",5.3,130.507,147.4516,-5.7715,leve
2024-05-05 08:27:46.474,"187 km SE of Akutan, Alaska",5.2,10.0,-163.8153,52.9219,leve
2024-05-05 07:13:40.018,"172 km WNW of Pangai, Tonga",5.7,10.0,-175.9129,-19.3137,leve
2024-05-05 06:15:37.730,"Kermadec Islands, New Zealand",5.2,209.376,-178.6893,-29.411,leve
2024-05-05 05:44:24.286,"156 km NE of Fais, Micronesia",5.5,45.449,141.3275,10.9361,leve
2024-05-05 04:38:17.613,"11 km SE of Colquepata, Peru",5.0,10.0,-71.604,-13.4343,leve
2024-05-04 05:52:35.611,north of Ascension Island,5.4,10.0,-14.245,-1.1369,leve
2024-05-04 03:17:41.382,"53 km NNE of Port-Olry, Vanuatu",5.2,158.584,167.2938,-14.611,leve
2024-05-03 22:47:38.829,"156 km WNW of Panguna, Papua New Guinea",5.1,150.623,154.2572,-5.6237,leve
2024-05-03 17:49:05.731,South Sandwich Islands region,5.1,10.0,-26.8044,-55.5278,leve
2024-05-03 11:20:29.784,South Sandwich Islands region,5.1,122.674,-27.7291,-55.8752,leve
2024-05-03 10:16:23.573,"27 km SSW of Balangiga, Philippines",5.7,10.208,125.3349,10.8644,leve
2024-05-03 03:03:29.140,"210 km WSW of Tofino, Canada",5.0,10.0,-128.7293,48.7806,leve
2024-05-02 23:37:02.232,south of the Kermadec Islands,5.1,10.0,-179.1077,-33.0859,leve
2024-05-02 08:02:27.145,South Sandwich Islands region,5.2,10.0,-26.9201,-55.5137,leve
2024-05-02 07:10:51.400,"104 km SSW of Nikolski, Alaska",5.4,18.33,-169.3645,52.0509,leve
2024-05-02 07:06:25.519,"111 km SSW of Nikolski, Alaska",5.3,12.901,-169.3393,51.9797,leve
2024-05-02 07:01:47.605,"110 km SSW of Nikolski, Alaska",5.1,10.0,-169.2887,51.9779,leve
2024-05-02 06:58:00.553,"96 km SSW of Nikolski, Alaska",5.5,13.892,-169.4615,52.1554,leve
2024-05-02 06:36:34.184,South Sandwich Islands region,5.2,27.298,-27.0254,-55.8566,leve
2024-05-02 05:53:52.974,South Sandwich Islands region,5.0,34.778,-27.089,-55.6383,leve
2024-05-02 02:16:10.215,"28 km WNW of Chinchaypujio, Peru",5.1,10.0,-72.4815,-13.5527,leve
2024-05-01 23:45:25.544,"107 km ESE of Kimbe, Papua New Guinea",5.8,29.0,151.0714,-5.8025,leve
2024-05-01 07:12:54.271,South Shetland Islands,5.0,10.0,-56.2735,-62.2182,leve
2024-05-01 01:24:50.530,"81 km WSW of Ollagüe, Chile",5.0,101.655,-68.9993,-21.4461,leve
2024-04-30 17:51:10.531,"136 km NE of Crane, Barbados",5.1,9.635,-58.4107,13.7994,leve
2024-04-30 14:30:39.343,South Sandwich Islands region,5.5,11.0,-27.0196,-55.7099,leve
2024-04-30 13:52:40.877,"151 km WNW of Tobelo, Indonesia",5.3,20.048,126.767,2.2997,leve
2024-04-30 11:24:58.141,south of the Fiji Islands,5.4,511.078,179.841,-24.9666,leve
2024-04-30 07:28:05.260,"103 km ESE of Pangai, Tonga",5.1,10.0,-173.4472,-20.1918,leve
2024-04-29 23:42:14.279,"5 km WNW of Francisco Villa, Mexico",5.1,131.492,-93.383,16.2436,leve
2024-04-29 13:33:38.920,Vanuatu region,5.2,10.0,170.6052,-14.1367,leve
2024-04-28 12:55:53.000,"156 km WSW of Houma, Tonga",5.2,172.014,-176.6362,-21.8399,leve
2024-04-28 00:37:18.319,"30 km ENE of Massawa, Eritrea",5.0,10.0,39.7214,15.753,leve
2024-04-27 16:29:50.643,"91 km S of Banjar, Indonesia",6.1,59.701,107.2798,-8.005,forte
2024-04-27 08:35:34.207,"Bonin Islands, Japan region",6.5,496.0,139.6186,27.8209,forte
2024-04-27 08:04:24.902,Mid-Indian Ridge,5.1,10.0,78.1288,-37.1466,leve
2024-04-27 01:44:21.447,Mid-Indian Ridge,5.3,10.0,78.2152,-36.9042,leve
2024-04-27 01:43:45.495,Mid-Indian Ridge,5.3,10.0,78.1007,-37.332,leve
2024-04-26 23:23:13.281,Mid-Indian Ridge,5.3,10.0,78.0321,-37.174,leve
2024-04-26 22:23:36.979,Mid-Indian Ridge,5.8,10.0,78.1694,-37.0467,leve
2024-04-26 18:49:29.534,"29 km NNE of Hualien City, Taiwan",5.2,40.475,121.6724,24.2394,leve
2024-04-26 18:21:23.639,"20 km NNE of Hualien City, Taiwan",5.7,37.767,121.6724,24.1531,leve
2024-04-26 16:25:41.085,"91 km SE of Honiara, Solomon Islands",5.1,35.0,160.4903,-10.0577,leve
2024-04-26 13:43:16.503,"184 km S of Nusa Dua, Indonesia",5.0,10.0,115.0966,-10.4664,leve
2024-04-26 02:56:31.420,South Sandwich Islands region,5.0,24.782,-29.0154,-55.2848,leve
2024-04-25 09:09:03.076,"141 km ESE of Saipan, Northern Mariana Islands",5.1,10.0,146.8815,14.5517,leve
2024-04-25 05:07:36.867,Kermadec Islands region,5.4,179.306,-179.3193,-31.3001,leve
2024-04-25 04:20:15.583,"62 km E of Kinablangan, Philippines",5.0,10.0,127.1182,7.7252,leve
2024-04-24 18:12:16.908,"67 km E of Hualien City, Taiwan",5.3,27.095,122.2704,24.0007,leve
2024-04-24 18:11:56.126,"70 km E of Hualien City, Taiwan",5.1,35.376,122.2944,23.9696,leve
2024-04-24 11:40:07.440,"5 km SSE of Funaishikawa, Japan",5.1,54.976,140.5874,36.4232,leve
2024-04-24 07:22:10.132,"Bonin Islands, Japan region",5.3,10.0,142.5733,28.7426,leve
2024-04-24 05:53:32.652,"172 km NW of Fangale’ounga, Tonga",5.4,231.76,-175.6555,-18.8438,leve
2024-04-24 05:27:58.273,"Kermadec Islands, New Zealand",5.2,50.038,-177.9032,-29.9475,leve
2024-04-24 01:23:53.688,southeast of the Loyalty Islands,5.4,8.0,171.6734,-22.7802,leve
2024-04-24 01:20:42.573,"77 km SSW of Boca Chica, Panama",5.4,10.0,-82.372,7.5347,leve
2024-04-23 15:40:05.052,"136 km SSE of Lajes das Flores, Portugal",5.2,17.609,-30.8499,38.1706,leve
2024-04-23 13:05:39.445,northern Mid-Atlantic Ridge,5.0,10.0,-28.9506,50.1036,leve
2024-04-23 12:55:11.681,"75 km WSW of Basco, Philippines",5.3,22.369,121.3468,20.1109,leve
2024-04-23 12:00:10.673,"176 km NW of Sola, Vanuatu",5.0,56.231,166.3927,-12.756,leve
2024-04-23 07:59:13.265,"75 km NNE of Lae, Papua New Guinea",5.0,89.417,147.2213,-6.0821,leve
2024-04-23 02:20:59.665,"17 km S of Hualien City, Taiwan",5.1,10.0,121.6339,23.8243,leve
2024-04-23 00:11:02.519,"10 km S of Hualien City, Taiwan",5.0,16.257,121.6078,23.8813,leve
2024-04-23 00:04:05.246,"22 km SSE of Hualien City, Taiwan",5.8,12.0,121.6664,23.7794,leve
2024-04-22 21:31:38.398,"22 km SSE of Hualien City, Taiwan",5.4,8.991,121.6532,23.777,leve
2024-04-22 21:24:31.124,"31 km S of Hualien City, Taiwan",5.1,8.497,121.6096,23.6968,leve
2024-04-22 21:19:35.721,"26 km S of Hualien City, Taiwan",5.3,9.426,121.6109,23.7371,leve
2024-04-22 21:04:21.907,"35 km S of Hualien City, Taiwan",5.4,5.83,121.592,23.6611,leve
2024-04-22 20:49:57.856,"35 km S of Hualien City, Taiwan",5.5,17.0,121.6164,23.6539,leve
2024-04-22 20:03:06.819,"25 km SSE of Hualien City, Taiwan",5.2,8.839,121.6869,23.7626,leve
2024-04-22 19:19:53.318,"21 km SSE of Hualien City, Taiwan",5.0,8.683,121.6574,23.7865,leve
2024-04-22 18:32:48.439,"13 km SSW of Hualien City, Taiwan",6.1,10.0,121.5662,23.8586,forte
2024-04-22 18:26:52.852,"29 km S of Hualien City, Taiwan",6.1,9.0,121.6599,23.7141,forte
2024-04-22 14:20:09.372,"28 km S of Hualien City, Taiwan",5.0,8.222,121.618,23.716,leve
2024-04-22 14:11:22.980,"27 km S of Hualien City, Taiwan",5.8,8.0,121.5781,23.7259,leve
2024-04-22 13:13:40.535,"36 km S of Hualien City, Taiwan",5.1,10.0,121.554,23.6479,leve
2024-04-22 12:22:49.933,"178 km NNE of Colonia, Micronesia",5.4,10.0,138.6943,11.0226,leve
2024-04-22 11:45:35.666,"34 km S of Hualien City, Taiwan",5.1,10.0,121.573,23.6672,leve
2024-04-22 11:44:00.447,"27 km S of Hualien City, Taiwan",5.0,21.887,121.5713,23.7275,leve
2024-04-22 11:40:13.386,"171 km NNE of Colonia, Micronesia",5.2,10.0,138.7035,10.9533,leve
2024-04-22 11:34:37.074,"41 km S of Hualien City, Taiwan",5.2,10.0,121.6214,23.6047,leve
2024-04-22 11:25:56.268,"35 km S of Hualien City, Taiwan",5.0,10.0,121.5571,23.6617,leve
2024-04-22 11:13:11.313,"26 km S of Hualien City, Taiwan",5.1,10.0,121.6162,23.7355,leve
2024-04-22 11:11:33.022,"101 km SSW of Trenggalek, Indonesia",5.3,35.0,111.2844,-8.8902,leve
2024-04-22 11:10:48.733,"107 km SSW of Trenggalek, Indonesia",5.1,54.28,111.2888,-8.9573,leve
2024-04-22 10:50:30.590,"30 km S of Hualien City, Taiwan",5.6,10.0,121.6282,23.7053,leve
2024-04-22 10:49:06.722,"28 km S of Hualien City, Taiwan",5.0,10.0,121.6381,23.7229,leve
2024-04-22 10:46:21.461,"39 km S of Hualien City, Taiwan",5.3,10.0,121.6563,23.6225,leve
2024-04-22 09:16:01.385,"23 km SW of Hualien City, Taiwan",5.2,27.828,121.4665,23.8125,leve
2024-04-22 09:12:10.590,"19 km SSW of Hualien City, Taiwan",5.1,10.0,121.5579,23.808,leve
2024-04-22 09:08:39.851,"31 km S of Hualien City, Taiwan",5.2,16.265,121.5925,23.6939,leve
2024-04-21 19:05:14.633,"142 km SSW of Emiliano Zapata, Mexico",5.4,10.0,-105.6276,18.2634,leve
2024-04-21 11:59:16.820,Kermadec Islands region,5.1,46.324,-178.7399,-31.6851,leve
2024-04-21 06:37:19.558,"119 km WNW of Höfn, Iceland",5.3,10.0,-17.5954,64.5409,leve
2024-04-21 02:40:55.589,"56 km S of Hualien City, Taiwan",5.1,28.583,121.631,23.4701,leve
2024-04-20 03:42:24.412,"207 km NNW of Saipan, Northern Mariana Islands",5.0,489.707,145.3641,17.0523,leve
2024-04-19 11:00:39.955,central Mid-Atlantic Ridge,5.4,10.0,-24.4482,-1.1823,leve
2024-04-19 09:18:00.874,southeast of the Loyalty Islands,5.7,87.0,170.8691,-21.9186,leve
2024-04-19 02:23:16.270,south of the Fiji Islands,5.2,10.0,-176.7015,-24.5403,leve
2024-04-18 17:40:02.062,western Xizang,5.1,10.0,81.7676,33.5041,leve
2024-04-18 15:12:30.391,"64 km ESE of Loreto, Mexico",5.6,10.0,-110.7948,25.7087,leve
2024-04-18 15:11:25.596,"11 km W of Sulusaray, Turkey",5.6,16.0,35.9451,39.9894,leve
